#distance	count	cdf
5537	2	0.842666
5538	1	0.842671
5539	1	0.842677
5541	2	0.842689
5542	1	0.842695
5543	2	0.842706
5544	1	0.842712
5546	1	0.842718
5547	2	0.842729
5548	1	0.842735
5549	6	0.84277
5552	2	0.842782
5553	2	0.842793
5555	1	0.842799
5557	1	0.842805
5558	1	0.842811
5562	2	0.842822
5563	5	0.842851
5565	4	0.842874
5566	1	0.84288
5567	2	0.842892
5569	3	0.842909
5570	4	0.842932
5572	1	0.842938
5573	3	0.842956
5574	2	0.842967
5576	2	0.842979
5578	1	0.842985
5579	2	0.842996
5582	2	0.843008
5584	2	0.84302
5586	1	0.843025
5587	1	0.843031
5589	1	0.843037
5590	1	0.843043
5591	2	0.843054
5592	1	0.84306
5593	1	0.843066
5594	1	0.843072
5596	1	0.843078
5597	4	0.843101
5598	2	0.843112
5599	1	0.843118
5602	2	0.84313
5603	3	0.843147
5604	2	0.843159
5605	3	0.843176
5606	1	0.843182
5607	1	0.843188
5609	1	0.843194
5612	2	0.843205
5613	4	0.843228
5614	1	0.843234
5615	3	0.843252
5617	1	0.843257
5618	2	0.843269
5621	1	0.843275
5622	1	0.843281
5624	1	0.843286
5625	1	0.843292
5626	1	0.843298
5629	1	0.843304
5630	3	0.843321
5631	2	0.843333
5633	1	0.843339
5634	1	0.843344
5635	1	0.84335
5636	1	0.843356
5637	2	0.843368
5638	2	0.843379
5639	1	0.843385
5640	2	0.843397
5641	2	0.843408
5642	1	0.843414
5644	1	0.84342
5647	2	0.843431
5648	1	0.843437
5650	2	0.843449
5653	1	0.843455
5654	1	0.84346
5655	1	0.843466
5656	1	0.843472
5659	2	0.843484
5660	2	0.843495
5661	1	0.843501
5663	1	0.843507
5664	1	0.843513
5665	1	0.843518
5666	1	0.843524
5669	2	0.843536
5670	1	0.843542
5671	1	0.843547
5672	1	0.843553
5673	2	0.843565
5674	1	0.843571
5675	1	0.843576
5677	1	0.843582
5678	1	0.843588
5683	1	0.843594
5686	2	0.843605
5690	2	0.843617
5692	2	0.843629
5693	2	0.84364
5694	1	0.843646
5697	1	0.843652
5698	1	0.843658
5701	1	0.843664
5702	1	0.843669
5705	2	0.843681
5706	1	0.843687
5708	2	0.843698
5712	4	0.843722
5713	1	0.843727
5714	2	0.843739
5715	3	0.843756
5716	2	0.843768
5717	4	0.843791
5718	1	0.843797
5719	3	0.843814
5721	2	0.843826
5722	3	0.843843
5724	1	0.843849
5725	3	0.843867
5726	3	0.843884
5728	1	0.84389
5730	1	0.843896
5731	3	0.843913
5732	1	0.843919
5733	1	0.843925
5735	1	0.84393
5736	1	0.843936
5737	1	0.843942
5738	3	0.843959
5742	3	0.843977
5744	1	0.843983
5745	3	0.844
5746	1	0.844006
5748	2	0.844017
5749	2	0.844029
5750	2	0.844041
5751	1	0.844046
5752	2	0.844058
5753	1	0.844064
5754	1	0.84407
5755	2	0.844081
5757	4	0.844104
5760	3	0.844122
5761	2	0.844133
5762	1	0.844139
5764	1	0.844145
5765	1	0.844151
5766	1	0.844157
5767	1	0.844162
5768	1	0.844168
5769	1	0.844174
5770	1	0.84418
5771	2	0.844191
5772	1	0.844197
5773	1	0.844203
5774	2	0.844215
5776	1	0.84422
5777	1	0.844226
5778	3	0.844244
5780	1	0.84425
5781	3	0.844267
5782	1	0.844273
5783	2	0.844284
5784	4	0.844308
5785	1	0.844313
5786	1	0.844319
5787	1	0.844325
5788	2	0.844337
5789	2	0.844348
5791	1	0.844354
5794	1	0.84436
5795	2	0.844371
5797	3	0.844389
5798	1	0.844395
5800	1	0.8444
5801	2	0.844412
5802	4	0.844435
5803	1	0.844441
5804	1	0.844447
5806	1	0.844453
5807	3	0.84447
5808	2	0.844482
5809	1	0.844487
5810	3	0.844505
5812	2	0.844516
5813	2	0.844528
5814	2	0.84454
5816	2	0.844551
5817	3	0.844569
5818	2	0.84458
5819	2	0.844592
5820	3	0.844609
5824	1	0.844615
5825	2	0.844627
5826	2	0.844638
5827	1	0.844644
5828	3	0.844661
5831	1	0.844667
5833	4	0.84469
5834	1	0.844696
5835	2	0.844708
5836	2	0.844719
5837	2	0.844731
5838	1	0.844737
5840	1	0.844743
5843	2	0.844754
5844	1	0.84476
5845	1	0.844766
5846	1	0.844772
5847	1	0.844777
5848	2	0.844789
5850	3	0.844806
5851	1	0.844812
5852	1	0.844818
5853	2	0.84483
5854	3	0.844847
5856	1	0.844853
5857	2	0.844864
5858	2	0.844876
5860	1	0.844882
5861	3	0.844899
5863	3	0.844917
5864	2	0.844928
5865	2	0.84494
5866	1	0.844946
5867	2	0.844957
5871	1	0.844963
5872	2	0.844975
5874	1	0.844981
5875	2	0.844992
5876	2	0.845004
5877	1	0.84501
5880	2	0.845021
5886	1	0.845027
5888	2	0.845039
5890	1	0.845044
5891	2	0.845056
5892	1	0.845062
5893	1	0.845068
5894	1	0.845073
5895	3	0.845091
5897	1	0.845097
5899	1	0.845102
5900	2	0.845114
5901	3	0.845131
5902	3	0.845149
5903	2	0.84516
5904	1	0.845166
5905	1	0.845172
5908	1	0.845178
5911	2	0.845189
5912	1	0.845195
5913	3	0.845213
5915	1	0.845218
5916	4	0.845242
5917	2	0.845253
5919	3	0.845271
5920	1	0.845276
5921	1	0.845282
5923	1	0.845288
5924	2	0.8453
5925	1	0.845305
5926	4	0.845329
5927	1	0.845334
5928	1	0.84534
5929	2	0.845352
5930	3	0.845369
5932	2	0.845381
5933	1	0.845387
5936	1	0.845392
5938	3	0.84541
5939	2	0.845421
5940	2	0.845433
5942	2	0.845445
5943	1	0.84545
5945	1	0.845456
5948	2	0.845468
5949	2	0.845479
5950	2	0.845491
5951	1	0.845497
5952	4	0.84552
5953	4	0.845543
5954	2	0.845555
5955	2	0.845567
5959	1	0.845572
5960	4	0.845596
5962	1	0.845601
5963	2	0.845613
5964	1	0.845619
5965	1	0.845625
5966	3	0.845642
5968	1	0.845648
5970	5	0.845677
5971	2	0.845688
5972	1	0.845694
5974	1	0.8457
5975	1	0.845706
5976	1	0.845712
5977	1	0.845717
5978	3	0.845735
5979	1	0.845741
5980	1	0.845746
5981	1	0.845752
5983	1	0.845758
5984	2	0.84577
5985	1	0.845775
5986	3	0.845793
5987	2	0.845804
5988	1	0.84581
5989	3	0.845828
5990	3	0.845845
5991	1	0.845851
5992	3	0.845868
5993	2	0.84588
5994	1	0.845886
5995	1	0.845891
5996	1	0.845897
5997	1	0.845903
5999	1	0.845909
6001	1	0.845915
6003	3	0.845932
6004	3	0.845949
6005	3	0.845967
6006	3	0.845984
6007	3	0.846002
6008	2	0.846013
6010	3	0.846031
6011	2	0.846042
6012	2	0.846054
6014	1	0.84606
6016	3	0.846077
6017	1	0.846083
6018	1	0.846089
6019	1	0.846094
6020	2	0.846106
6021	2	0.846118
6022	2	0.846129
6023	1	0.846135
6024	2	0.846147
6026	1	0.846153
6028	2	0.846164
6029	2	0.846176
6030	1	0.846182
6031	2	0.846193
6032	1	0.846199
6033	4	0.846222
6034	2	0.846234
6035	1	0.84624
6036	3	0.846257
6037	6	0.846292
6038	1	0.846298
6039	2	0.846309
6040	3	0.846327
6041	1	0.846332
6042	1	0.846338
6043	4	0.846361
6046	1	0.846367
6050	1	0.846373
6051	2	0.846385
6052	2	0.846396
6053	1	0.846402
6056	1	0.846408
6057	2	0.846419
6058	1	0.846425
6060	1	0.846431
6061	3	0.846448
6062	1	0.846454
6063	1	0.84646
6065	1	0.846466
6068	1	0.846472
6070	1	0.846477
6071	1	0.846483
6072	1	0.846489
6074	2	0.846501
6075	2	0.846512
6076	3	0.84653
6077	2	0.846541
6078	2	0.846553
6079	5	0.846582
6080	2	0.846593
6081	3	0.846611
6083	1	0.846617
6084	1	0.846622
6085	1	0.846628
6086	1	0.846634
6087	1	0.84664
6088	1	0.846646
6090	1	0.846651
6091	2	0.846663
6094	1	0.846669
6096	2	0.84668
6097	1	0.846686
6098	1	0.846692
6101	2	0.846704
6102	4	0.846727
6103	1	0.846733
6104	1	0.846738
6105	1	0.846744
6107	1	0.84675
6108	1	0.846756
6110	1	0.846762
6111	1	0.846768
6113	1	0.846773
6114	1	0.846779
6116	3	0.846797
6117	5	0.846826
6118	3	0.846843
6119	1	0.846849
6122	2	0.84686
6123	1	0.846866
6124	1	0.846872
6125	2	0.846884
6126	1	0.846889
6127	1	0.846895
6128	5	0.846924
6129	3	0.846942
6130	1	0.846947
6131	1	0.846953
6132	4	0.846976
6133	2	0.846988
6134	1	0.846994
6135	1	0.847
6137	1	0.847005
6139	1	0.847011
6140	1	0.847017
6141	2	0.847029
6143	1	0.847034
6146	3	0.847052
6147	1	0.847058
6148	3	0.847075
6150	1	0.847081
6151	2	0.847092
6152	3	0.84711
6153	2	0.847121
6154	1	0.847127
6155	1	0.847133
6156	1	0.847139
6157	1	0.847145
6165	2	0.847156
6166	1	0.847162
6167	1	0.847168
6169	3	0.847185
6170	1	0.847191
6171	1	0.847197
6173	2	0.847208
6176	3	0.847226
6179	3	0.847243
6180	2	0.847255
6181	2	0.847266
6182	3	0.847284
6184	1	0.84729
6185	2	0.847301
6186	3	0.847319
6187	2	0.84733
6188	1	0.847336
6191	1	0.847342
6192	1	0.847348
6193	1	0.847353
6194	1	0.847359
6196	1	0.847365
6197	3	0.847382
6198	1	0.847388
6200	2	0.8474
6201	1	0.847406
6202	2	0.847417
6204	2	0.847429
6206	1	0.847435
6207	1	0.847441
6208	1	0.847446
6209	3	0.847464
6210	1	0.84747
6211	3	0.847487
6212	3	0.847504
6213	1	0.84751
6214	2	0.847522
6215	3	0.847539
6216	1	0.847545
6218	1	0.847551
6219	1	0.847557
6221	1	0.847562
6222	2	0.847574
6223	3	0.847591
6224	4	0.847615
6225	1	0.84762
6228	2	0.847632
6229	3	0.847649
6230	1	0.847655
6232	1	0.847661
6233	2	0.847673
6234	1	0.847678
6235	1	0.847684
6236	3	0.847702
6237	3	0.847719
6238	2	0.847731
6239	1	0.847736
6240	1	0.847742
6241	1	0.847748
6242	1	0.847754
6243	2	0.847765
6244	2	0.847777
6245	1	0.847783
6247	1	0.847789
6249	2	0.8478
6250	2	0.847812
6252	2	0.847823
6253	1	0.847829
6254	1	0.847835
6256	1	0.847841
6259	2	0.847852
6261	2	0.847864
6262	1	0.84787
6270	4	0.847893
6271	1	0.847899
6272	3	0.847916
6274	1	0.847922
6275	1	0.847928
6276	2	0.847939
6279	1	0.847945
6280	2	0.847957
6282	1	0.847963
6284	2	0.847974
6286	3	0.847992
6287	1	0.847997
6288	1	0.848003
6289	1	0.848009
6291	1	0.848015
6292	1	0.848021
6293	1	0.848027
6295	1	0.848032
6298	1	0.848038
6300	3	0.848056
6302	1	0.848061
6303	1	0.848067
6304	2	0.848079
6306	4	0.848102
6307	4	0.848125
6311	2	0.848137
6313	2	0.848148
6315	1	0.848154
6317	2	0.848166
6318	2	0.848177
6321	1	0.848183
6322	1	0.848189
6324	1	0.848195
6325	2	0.848206
6326	1	0.848212
6327	1	0.848218
6329	1	0.848224
6331	1	0.84823
6332	1	0.848235
6333	4	0.848259
6334	3	0.848276
6335	2	0.848288
6336	2	0.848299
6339	2	0.848311
6340	2	0.848322
6341	1	0.848328
6342	1	0.848334
6343	2	0.848346
6344	1	0.848351
6347	3	0.848369
6348	7	0.848409
6349	1	0.848415
6350	3	0.848433
6353	2	0.848444
6356	1	0.84845
6358	2	0.848462
6361	1	0.848467
6362	1	0.848473
6364	2	0.848485
6365	1	0.848491
6366	1	0.848496
6368	2	0.848508
6369	3	0.848525
6370	1	0.848531
6372	1	0.848537
6374	1	0.848543
6376	2	0.848554
6377	2	0.848566
6378	2	0.848578
6380	2	0.848589
6381	1	0.848595
6382	1	0.848601
6384	3	0.848618
6385	1	0.848624
6386	1	0.84863
6390	4	0.848653
6392	2	0.848665
6395	2	0.848676
6396	1	0.848682
6398	2	0.848694
6400	1	0.8487
6402	2	0.848711
6403	1	0.848717
6408	5	0.848746
6410	2	0.848758
6412	1	0.848763
6414	1	0.848769
6415	2	0.848781
6416	2	0.848792
6419	3	0.84881
6420	2	0.848821
6421	2	0.848833
6424	1	0.848839
6426	1	0.848845
6427	1	0.84885
6428	3	0.848868
6429	1	0.848874
6431	2	0.848885
6432	3	0.848903
6433	1	0.848908
6434	2	0.84892
6436	4	0.848943
6437	1	0.848949
6438	2	0.848961
6440	1	0.848966
6442	2	0.848978
6443	2	0.84899
6444	1	0.848995
6447	1	0.849001
6450	1	0.849007
6453	1	0.849013
6455	1	0.849019
6457	2	0.84903
6459	1	0.849036
6461	1	0.849042
6462	2	0.849053
6463	1	0.849059
6464	1	0.849065
6466	1	0.849071
6467	1	0.849077
6468	1	0.849082
6469	2	0.849094
6471	2	0.849106
6473	1	0.849111
6474	2	0.849123
6475	2	0.849135
6477	1	0.84914
6478	2	0.849152
6480	1	0.849158
6481	1	0.849164
6482	1	0.849169
6483	2	0.849181
6485	1	0.849187
6486	2	0.849198
6487	2	0.84921
6488	3	0.849227
6490	1	0.849233
6491	4	0.849256
6493	1	0.849262
6494	1	0.849268
6496	1	0.849274
6497	1	0.84928
6498	1	0.849286
6500	1	0.849291
6501	2	0.849303
6503	1	0.849309
6504	2	0.84932
6505	3	0.849338
6506	2	0.849349
6508	2	0.849361
6509	1	0.849367
6510	2	0.849378
6513	1	0.849384
6514	1	0.84939
6515	1	0.849396
6516	1	0.849402
6517	2	0.849413
6519	2	0.849425
6522	1	0.849431
6523	2	0.849442
6524	2	0.849454
6525	2	0.849465
6527	1	0.849471
6529	2	0.849483
6531	1	0.849489
6533	1	0.849494
6535	3	0.849512
6536	3	0.849529
6537	1	0.849535
6540	1	0.849541
6541	2	0.849552
6542	2	0.849564
6543	1	0.84957
6544	2	0.849581
6545	3	0.849599
6547	5	0.849628
6549	1	0.849634
6552	1	0.849639
6553	2	0.849651
6554	3	0.849668
6555	2	0.84968
6556	4	0.849703
6557	2	0.849715
6558	1	0.849721
6560	2	0.849732
6561	1	0.849738
6562	2	0.84975
6564	1	0.849755
6566	1	0.849761
6567	2	0.849773
6568	2	0.849784
6569	3	0.849802
6570	3	0.849819
6571	3	0.849837
6572	2	0.849848
6573	3	0.849866
6574	2	0.849877
6578	2	0.849889
6579	3	0.849906
6580	2	0.849918
6581	4	0.849941
6582	1	0.849947
6583	4	0.84997
6584	1	0.849976
6589	1	0.849982
6590	1	0.849988
6591	1	0.849993
6592	2	0.850005
6593	1	0.850011
6594	2	0.850022
6595	2	0.850034
6596	2	0.850046
6598	1	0.850051
6600	2	0.850063
6602	1	0.850069
6604	1	0.850075
6605	1	0.85008
6607	1	0.850086
6608	2	0.850098
6609	2	0.850109
6612	4	0.850133
6614	1	0.850138
6615	1	0.850144
6616	1	0.85015
6620	1	0.850156
6622	1	0.850162
6624	1	0.850167
6625	2	0.850179
6630	1	0.850185
6631	1	0.850191
6632	1	0.850196
6635	2	0.850208
6637	1	0.850214
6640	1	0.85022
6641	2	0.850231
6643	1	0.850237
6644	2	0.850249
6645	1	0.850254
6646	3	0.850272
6651	2	0.850283
6654	2	0.850295
6655	1	0.850301
6657	1	0.850307
6658	1	0.850312
6662	2	0.850324
6663	1	0.85033
6664	1	0.850336
6666	1	0.850341
6672	1	0.850347
6673	1	0.850353
6674	2	0.850365
6675	1	0.85037
6676	1	0.850376
6678	1	0.850382
6679	1	0.850388
6680	1	0.850394
6682	1	0.850399
6683	1	0.850405
6684	1	0.850411
6687	2	0.850423
6692	4	0.850446
6694	3	0.850463
6696	3	0.850481
6697	2	0.850492
6699	2	0.850504
6701	2	0.850515
6702	1	0.850521
6706	2	0.850533
6707	4	0.850556
6711	1	0.850562
6714	1	0.850568
6717	2	0.850579
6718	1	0.850585
6721	1	0.850591
6722	3	0.850608
6723	2	0.85062
6724	2	0.850632
6725	2	0.850643
6726	1	0.850649
6727	1	0.850655
6728	2	0.850666
6729	3	0.850684
6730	1	0.85069
6733	3	0.850707
6734	1	0.850713
6735	1	0.850719
6737	2	0.85073
6739	1	0.850736
6740	3	0.850753
6742	1	0.850759
6744	2	0.850771
6746	6	0.850806
6747	3	0.850823
6748	2	0.850835
6749	1	0.85084
6750	2	0.850852
6753	3	0.850869
6754	1	0.850875
6755	2	0.850887
6758	2	0.850898
6759	2	0.85091
6761	3	0.850927
6762	1	0.850933
6763	2	0.850945
6765	1	0.850951
6766	2	0.850962
6769	1	0.850968
6771	2	0.85098
6772	1	0.850985
6773	1	0.850991
6775	2	0.851003
6776	1	0.851009
6781	1	0.851014
6782	1	0.85102
6783	1	0.851026
6784	2	0.851038
6785	2	0.851049
6786	1	0.851055
6789	1	0.851061
6790	1	0.851067
6791	2	0.851078
6792	1	0.851084
6793	2	0.851096
6796	1	0.851101
6797	1	0.851107
6802	1	0.851113
6804	1	0.851119
6805	1	0.851125
6806	2	0.851136
6807	1	0.851142
6808	3	0.851159
6810	2	0.851171
6812	2	0.851183
6814	1	0.851189
6815	2	0.8512
6816	2	0.851212
6818	2	0.851223
6819	2	0.851235
6820	1	0.851241
6821	1	0.851247
6822	1	0.851252
6823	1	0.851258
6826	2	0.85127
6827	1	0.851276
6828	1	0.851281
6829	1	0.851287
6830	2	0.851299
6833	3	0.851316
6834	1	0.851322
6835	3	0.851339
6836	2	0.851351
6838	1	0.851357
6839	1	0.851363
6840	2	0.851374
6842	3	0.851392
6845	1	0.851397
6846	2	0.851409
6847	1	0.851415
6848	1	0.851421
6849	1	0.851426
6850	1	0.851432
6851	1	0.851438
6852	2	0.85145
6853	2	0.851461
6854	3	0.851479
6855	1	0.851484
6856	4	0.851508
6857	1	0.851513
6859	1	0.851519
6860	3	0.851537
6865	1	0.851542
6866	1	0.851548
6870	2	0.85156
6871	2	0.851571
6872	1	0.851577
6873	4	0.8516
6876	2	0.851612
6877	1	0.851618
6878	4	0.851641
6879	3	0.851658
6880	1	0.851664
6881	1	0.85167
6882	1	0.851676
6884	1	0.851682
6885	1	0.851687
6888	1	0.851693
6889	2	0.851705
6890	1	0.851711
6891	1	0.851716
6892	1	0.851722
6894	2	0.851734
6895	2	0.851745
6896	1	0.851751
6897	1	0.851757
6900	1	0.851763
6901	3	0.85178
6902	1	0.851786
6905	2	0.851798
6906	1	0.851804
6907	1	0.851809
6908	1	0.851815
6909	1	0.851821
6910	3	0.851838
6911	1	0.851844
6912	1	0.85185
6913	3	0.851867
6916	2	0.851879
6918	1	0.851885
6919	1	0.851891
6921	2	0.851902
6922	1	0.851908
6923	1	0.851914
6925	2	0.851925
6926	1	0.851931
6927	1	0.851937
6928	2	0.851949
6929	1	0.851954
6930	2	0.851966
6932	3	0.851983
6933	1	0.851989
6936	3	0.852007
6938	1	0.852012
6939	3	0.85203
6940	1	0.852036
6941	2	0.852047
6943	1	0.852053
6944	1	0.852059
6945	3	0.852076
6946	3	0.852094
6947	1	0.852099
6949	1	0.852105
6950	1	0.852111
6951	1	0.852117
6952	2	0.852128
6953	1	0.852134
6954	4	0.852157
6956	3	0.852175
6957	2	0.852186
6958	1	0.852192
6959	1	0.852198
6960	1	0.852204
6961	3	0.852221
6962	1	0.852227
6963	3	0.852244
6964	1	0.85225
6968	1	0.852256
6971	1	0.852262
6973	1	0.852268
6976	1	0.852273
6980	1	0.852279
6982	1	0.852285
6983	3	0.852302
6984	2	0.852314
6985	1	0.85232
6986	1	0.852326
6988	1	0.852331
6989	2	0.852343
6990	1	0.852349
6991	1	0.852355
6992	1	0.85236
6993	4	0.852384
6994	1	0.852389
6995	1	0.852395
6996	1	0.852401
6997	1	0.852407
6998	1	0.852413
7000	1	0.852418
7002	2	0.85243
7005	1	0.852436
7007	4	0.852459
7009	1	0.852465
7011	1	0.852471
7012	2	0.852482
7013	3	0.8525
7014	2	0.852511
7017	1	0.852517
7018	2	0.852529
7020	4	0.852552
7021	1	0.852558
7022	3	0.852575
7023	1	0.852581
7026	2	0.852593
7028	5	0.852622
7029	7	0.852662
7030	3	0.85268
7031	1	0.852685
7035	1	0.852691
7036	2	0.852703
7037	1	0.852709
7038	1	0.852714
7039	2	0.852726
7040	1	0.852732
7041	1	0.852738
7044	1	0.852743
7045	1	0.852749
7047	2	0.852761
7048	1	0.852767
7049	1	0.852772
7050	2	0.852784
7051	3	0.852801
7055	2	0.852813
7056	1	0.852819
7062	2	0.85283
7063	1	0.852836
7065	1	0.852842
7066	1	0.852848
7068	1	0.852854
7069	1	0.852859
7070	1	0.852865
7071	2	0.852877
7072	1	0.852883
7073	1	0.852888
7077	1	0.852894
7080	3	0.852912
7082	1	0.852917
7083	2	0.852929
7085	4	0.852952
7086	1	0.852958
7087	2	0.85297
7088	1	0.852975
7089	1	0.852981
7092	2	0.852993
7093	3	0.85301
7094	2	0.853022
7095	2	0.853033
7096	1	0.853039
7097	1	0.853045
7100	1	0.853051
7101	2	0.853063
7104	2	0.853074
7106	1	0.85308
7108	1	0.853086
7110	2	0.853097
7118	2	0.853109
7119	1	0.853115
7122	2	0.853126
7124	2	0.853138
7126	1	0.853144
7127	1	0.85315
7128	1	0.853155
7129	1	0.853161
7133	1	0.853167
7135	2	0.853179
7136	4	0.853202
7137	1	0.853208
7139	1	0.853213
7141	1	0.853219
7144	2	0.853231
7145	2	0.853242
7151	1	0.853248
7152	1	0.853254
7153	1	0.85326
7154	3	0.853277
7156	3	0.853295
7157	1	0.8533
7158	1	0.853306
7159	1	0.853312
7161	1	0.853318
7162	2	0.853329
7165	2	0.853341
7167	1	0.853347
7169	2	0.853358
7170	1	0.853364
7171	1	0.85337
7174	2	0.853382
7175	1	0.853387
7177	1	0.853393
7178	1	0.853399
7179	1	0.853405
7180	2	0.853416
7181	1	0.853422
7182	1	0.853428
7183	1	0.853434
7186	1	0.85344
7187	1	0.853445
7188	1	0.853451
7189	2	0.853463
7194	1	0.853469
7198	3	0.853486
7199	1	0.853492
7200	2	0.853503
7201	1	0.853509
7202	3	0.853527
7204	1	0.853532
7205	1	0.853538
7206	1	0.853544
7207	3	0.853561
7208	1	0.853567
7209	5	0.853596
7210	1	0.853602
7212	1	0.853608
7217	2	0.853619
7218	1	0.853625
7219	2	0.853637
7220	1	0.853643
7221	1	0.853648
7223	3	0.853666
7224	1	0.853672
7225	1	0.853677
7226	1	0.853683
7227	1	0.853689
7228	3	0.853707
7229	1	0.853712
7230	1	0.853718
7231	1	0.853724
7232	1	0.85373
7234	1	0.853736
7235	1	0.853741
7237	1	0.853747
7238	1	0.853753
7241	1	0.853759
7244	3	0.853776
7248	1	0.853782
7252	3	0.853799
7253	1	0.853805
7254	1	0.853811
7255	1	0.853817
7256	2	0.853828
7257	1	0.853834
7258	1	0.85384
7259	1	0.853846
7261	1	0.853852
7263	2	0.853863
7265	3	0.853881
7266	3	0.853898
7268	1	0.853904
7269	1	0.85391
7271	2	0.853921
7272	1	0.853927
7273	1	0.853933
7275	2	0.853944
7276	1	0.85395
7278	1	0.853956
7280	1	0.853962
7281	1	0.853968
7282	1	0.853973
7283	3	0.853991
7286	1	0.853997
7287	2	0.854008
7288	1	0.854014
7289	3	0.854031
7290	1	0.854037
7291	2	0.854049
7293	3	0.854066
7295	2	0.854078
7296	2	0.854089
7297	1	0.854095
7298	1	0.854101
7300	1	0.854107
7302	5	0.854136
7303	1	0.854142
7306	1	0.854147
7310	1	0.854153
7311	1	0.854159
7316	1	0.854165
7319	2	0.854176
7321	3	0.854194
7324	1	0.8542
7326	3	0.854217
7332	2	0.854229
7334	1	0.854234
7335	1	0.85424
7337	3	0.854258
7341	1	0.854263
7343	3	0.854281
7344	2	0.854292
7346	1	0.854298
7347	1	0.854304
7350	1	0.85431
7355	1	0.854316
7356	1	0.854322
7357	3	0.854339
7361	1	0.854345
7364	2	0.854356
7365	1	0.854362
7366	1	0.854368
7368	2	0.85438
7369	5	0.854409
7370	2	0.85442
7371	1	0.854426
7373	1	0.854432
7374	1	0.854438
7375	1	0.854443
7376	1	0.854449
7377	4	0.854472
7380	1	0.854478
7381	2	0.85449
7382	1	0.854496
7383	1	0.854501
7384	3	0.854519
7387	2	0.85453
7389	4	0.854554
7392	1	0.854559
7393	1	0.854565
7394	3	0.854583
7395	1	0.854588
7396	2	0.8546
7401	3	0.854617
7404	2	0.854629
7406	1	0.854635
7407	1	0.854641
7411	1	0.854646
7412	1	0.854652
7413	2	0.854664
7416	2	0.854675
7418	1	0.854681
7421	1	0.854687
7428	1	0.854693
7430	1	0.854699
7433	2	0.85471
7436	1	0.854716
7438	1	0.854722
7439	1	0.854728
7440	1	0.854733
7442	2	0.854745
7443	1	0.854751
7445	1	0.854757
7447	1	0.854762
7448	2	0.854774
7450	1	0.85478
7451	1	0.854786
7452	2	0.854797
7453	3	0.854815
7454	1	0.85482
7456	2	0.854832
7457	1	0.854838
7458	3	0.854855
7460	1	0.854861
7461	3	0.854878
7463	1	0.854884
7466	1	0.85489
7468	3	0.854907
7469	2	0.854919
7471	1	0.854925
7472	1	0.854931
7473	1	0.854936
7474	2	0.854948
7476	1	0.854954
7480	2	0.854966
7483	1	0.854971
7485	2	0.854983
7486	1	0.854989
7489	2	0.855
7490	1	0.855006
7493	1	0.855012
7494	3	0.855029
7495	4	0.855053
7498	1	0.855058
7499	2	0.85507
7500	1	0.855076
7501	1	0.855082
7502	1	0.855087
7503	1	0.855093
7504	2	0.855105
7505	1	0.855111
7506	1	0.855116
7507	4	0.85514
7510	1	0.855145
7511	2	0.855157
7512	1	0.855163
7515	4	0.855186
7517	1	0.855192
7520	2	0.855203
7521	1	0.855209
7522	1	0.855215
7524	1	0.855221
7525	1	0.855227
7526	1	0.855232
7528	1	0.855238
7529	1	0.855244
7534	2	0.855256
7535	2	0.855267
7536	2	0.855279
7538	2	0.85529
7539	2	0.855302
7542	1	0.855308
7545	2	0.855319
7546	1	0.855325
7548	1	0.855331
7549	2	0.855343
7550	1	0.855348
7551	1	0.855354
7552	4	0.855377
7553	2	0.855389
7555	2	0.855401
7557	1	0.855406
7560	1	0.855412
7561	1	0.855418
7563	1	0.855424
7564	1	0.85543
7566	1	0.855435
7570	2	0.855447
7571	1	0.855453
7576	2	0.855464
7578	1	0.85547
7579	3	0.855488
7580	1	0.855493
7584	1	0.855499
7586	2	0.855511
7588	1	0.855517
7591	2	0.855528
7592	2	0.85554
7593	1	0.855546
7595	1	0.855551
7596	3	0.855569
7598	1	0.855575
7599	1	0.855581
7601	1	0.855586
7602	1	0.855592
7604	3	0.85561
7605	1	0.855615
7606	2	0.855627
7609	1	0.855633
7610	1	0.855639
7613	3	0.855656
7614	1	0.855662
7615	1	0.855668
7616	2	0.855679
7618	1	0.855685
7620	1	0.855691
7621	1	0.855697
7622	1	0.855702
7627	1	0.855708
7628	1	0.855714
7629	2	0.855726
7630	1	0.855731
7631	3	0.855749
7633	1	0.855755
7635	1	0.85576
7636	1	0.855766
7637	1	0.855772
7641	1	0.855778
7643	1	0.855784
7645	1	0.855789
7646	1	0.855795
7648	2	0.855807
7650	1	0.855813
7651	1	0.855818
7652	1	0.855824
7654	2	0.855836
7656	1	0.855842
7657	1	0.855847
7658	1	0.855853
7663	2	0.855865
7665	3	0.855882
7668	1	0.855888
7670	3	0.855905
7671	2	0.855917
7672	1	0.855923
7673	1	0.855929
7674	1	0.855934
7676	1	0.85594
7677	4	0.855963
7679	1	0.855969
7680	1	0.855975
7681	3	0.855992
7686	2	0.856004
7690	1	0.85601
7693	2	0.856021
7695	3	0.856039
7696	1	0.856045
7697	3	0.856062
7702	1	0.856068
7703	1	0.856074
7705	1	0.856079
7708	2	0.856091
7712	2	0.856103
7715	1	0.856108
7718	1	0.856114
7724	1	0.85612
7727	4	0.856143
7731	1	0.856149
7732	1	0.856155
7733	1	0.856161
7734	1	0.856166
7736	1	0.856172
7737	1	0.856178
7739	1	0.856184
7742	2	0.856195
7743	1	0.856201
7744	1	0.856207
7746	3	0.856225
7747	1	0.85623
7748	1	0.856236
