#distance	count	cdf
6049	264	0.135234
6050	524	0.136005
6051	539	0.136799
6052	430	0.137432
6053	430	0.138066
6054	1110	0.1397
6055	1164	0.141415
6056	282	0.14183
6057	192	0.142113
6058	112	0.142278
6059	23	0.142311
6060	140	0.142518
6061	56	0.1426
6062	131	0.142793
6063	185	0.143065
6064	316	0.143531
6065	377	0.144086
6066	87	0.144214
6067	358	0.144741
6068	304	0.145189
6069	619	0.146101
6070	102	0.146251
6071	411	0.146856
6072	306	0.147307
6073	218	0.147628
6074	192	0.147911
6075	85	0.148036
6076	79	0.148152
6077	150	0.148373
6078	161	0.14861
6079	200	0.148905
6080	112	0.14907
6081	49	0.149142
6082	89	0.149273
6083	128	0.149461
6084	112	0.149626
6085	98	0.149771
6086	111	0.149934
6087	351	0.150451
6088	173	0.150706
6089	359	0.151235
6090	441	0.151884
6091	447	0.152542
6092	513	0.153298
6093	1095	0.15491
6094	782	0.156062
6095	1128	0.157723
6096	648	0.158678
6097	714	0.159729
6098	609	0.160626
6099	446	0.161283
6100	996	0.16275
6101	778	0.163896
6102	174	0.164152
6103	238	0.164502
6104	196	0.164791
6105	474	0.165489
6106	303	0.165935
6107	302	0.16638
6108	670	0.167367
6109	856	0.168627
6110	422	0.169249
6111	760	0.170368
6112	590	0.171237
6113	474	0.171935
6114	77	0.172048
6115	221	0.172374
6116	137	0.172576
6117	217	0.172895
6118	101	0.173044
6119	87	0.173172
6120	402	0.173764
6121	179	0.174028
6122	39	0.174085
6123	275	0.17449
6124	75	0.174601
6125	88	0.17473
6126	121	0.174908
6127	195	0.175196
6128	142	0.175405
6129	42	0.175467
6130	184	0.175738
6131	76	0.17585
6132	72	0.175956
6133	129	0.176146
6134	173	0.1764
6135	460	0.177078
6136	524	0.177849
6137	95	0.177989
6138	190	0.178269
6139	413	0.178877
6140	479	0.179583
6141	219	0.179905
6142	175	0.180163
6143	64	0.180257
6144	59	0.180344
6145	46	0.180412
6146	53	0.18049
6147	144	0.180702
6148	652	0.181662
6149	365	0.1822
6150	145	0.182413
6151	38	0.182469
6152	96	0.182611
6153	70	0.182714
6154	193	0.182998
6155	225	0.183329
6156	197	0.18362
6157	84	0.183743
6158	160	0.183979
6159	289	0.184405
6160	388	0.184976
6161	542	0.185774
6162	424	0.186399
6163	353	0.186918
6164	280	0.187331
6165	446	0.187988
6166	287	0.18841
6167	248	0.188776
6168	131	0.188968
6169	268	0.189363
6170	233	0.189706
6171	292	0.190136
6172	191	0.190418
6173	135	0.190616
6174	171	0.190868
6175	890	0.192179
6176	361	0.192711
6177	204	0.193011
6178	120	0.193188
6179	381	0.193749
6180	932	0.195121
6181	344	0.195628
6182	76	0.19574
6183	175	0.195998
6184	519	0.196762
6185	342	0.197266
6186	433	0.197903
6187	527	0.19868
6188	406	0.199277
6189	674	0.20027
6190	225	0.200601
6191	86	0.200728
6192	84	0.200852
6193	288	0.201276
6194	128	0.201464
6195	174	0.201721
6196	114	0.201889
6197	56	0.201971
6198	125	0.202155
6199	124	0.202338
6200	80	0.202456
6201	141	0.202663
6202	70	0.202766
6203	56	0.202849
6204	15	0.202871
6205	117	0.203043
6206	159	0.203277
6207	206	0.203581
6208	78	0.203696
6209	102	0.203846
6210	205	0.204148
6211	40	0.204207
6212	23	0.204241
6213	40	0.204299
6214	150	0.20452
6215	33	0.204569
6216	71	0.204674
6217	73	0.204781
6218	34	0.204831
6219	18	0.204858
6220	15	0.20488
6221	71	0.204984
6222	98	0.205129
6223	110	0.205291
6224	256	0.205668
6225	79	0.205784
6226	307	0.206236
6227	106	0.206392
6228	15	0.206414
6229	40	0.206473
6230	201	0.206769
6231	15	0.206791
6232	212	0.207103
6233	181	0.20737
6234	50	0.207444
6235	14	0.207464
6236	12	0.207482
6237	131	0.207675
6238	79	0.207791
6239	173	0.208046
6240	10	0.208061
6241	53	0.208139
6242	41	0.208199
6243	46	0.208267
6244	65	0.208363
6245	25	0.208399
6246	243	0.208757
6247	71	0.208862
6248	116	0.209033
6249	162	0.209271
6250	76	0.209383
6251	58	0.209469
6252	76	0.209581
6253	121	0.209759
6254	218	0.21008
6255	339	0.210579
6256	479	0.211285
6257	84	0.211408
6258	104	0.211561
6259	160	0.211797
6260	154	0.212024
6261	197	0.212314
6262	46	0.212382
6263	151	0.212604
6264	159	0.212838
6265	38	0.212894
6266	57	0.212978
6267	88	0.213108
6268	215	0.213424
6269	142	0.213634
6270	107	0.213791
6271	206	0.214094
6272	31	0.21414
6273	35	0.214192
6274	243	0.21455
6275	132	0.214744
6276	116	0.214915
6277	125	0.215099
6278	52	0.215175
6279	70	0.215279
6280	20	0.215308
6281	46	0.215376
6282	80	0.215494
6283	53	0.215572
6284	20	0.215601
6285	107	0.215759
6286	42	0.21582
6287	91	0.215955
6288	215	0.216271
6289	57	0.216355
6290	124	0.216538
6291	83	0.21666
6292	147	0.216876
6293	144	0.217089
6294	189	0.217367
6295	234	0.217711
6296	84	0.217835
6297	40	0.217894
6298	30	0.217938
6299	341	0.21844
6300	259	0.218822
6301	175	0.21908
6302	212	0.219392
6303	238	0.219742
6304	297	0.22018
6305	157	0.220411
6306	227	0.220745
6307	158	0.220978
6308	359	0.221507
6309	74	0.221616
6310	139	0.22182
6311	144	0.222032
6312	412	0.222639
6313	91	0.222773
6314	414	0.223383
6315	345	0.223891
6316	233	0.224234
6317	148	0.224452
6318	68	0.224552
6319	158	0.224785
6320	97	0.224928
6321	113	0.225094
6322	86	0.225221
6323	85	0.225346
6324	60	0.225434
6325	175	0.225692
6326	134	0.225889
6327	96	0.226031
6328	164	0.226272
6329	76	0.226384
6330	57	0.226468
6331	89	0.226599
6332	91	0.226733
6333	25	0.22677
6334	130	0.226962
6335	210	0.227271
6336	200	0.227565
6337	107	0.227723
6338	156	0.227953
6339	117	0.228125
6340	237	0.228474
6341	197	0.228764
6342	262	0.22915
6343	118	0.229324
6344	329	0.229808
6345	48	0.229879
6346	60	0.229967
6347	189	0.230246
6348	379	0.230804
6349	37	0.230858
6350	96	0.231
6351	7	0.23101
6352	79	0.231126
6353	61	0.231216
6354	223	0.231545
6355	109	0.231705
6356	30	0.231749
6357	68	0.23185
6358	44	0.231914
6359	40	0.231973
6360	466	0.23266
6361	174	0.232916
6362	39	0.232973
6363	112	0.233138
6364	208	0.233444
6365	130	0.233636
6366	208	0.233942
6367	168	0.23419
6368	65	0.234285
6369	167	0.234531
6370	170	0.234782
6371	382	0.235344
6372	281	0.235758
6373	224	0.236088
6374	349	0.236602
6375	224	0.236932
6376	87	0.23706
6377	245	0.237421
6378	50	0.237494
6379	276	0.237901
6380	236	0.238248
6381	420	0.238867
6382	489	0.239587
6383	261	0.239972
6384	66	0.240069
6385	159	0.240303
6386	191	0.240584
6387	279	0.240995
6388	203	0.241294
6389	174	0.24155
6390	201	0.241846
6391	167	0.242092
6392	148	0.24231
6393	130	0.242502
6394	163	0.242742
6395	412	0.243348
6396	166	0.243593
6397	265	0.243983
6398	302	0.244428
6399	232	0.24477
6400	259	0.245151
6401	108	0.24531
6402	100	0.245457
6403	283	0.245874
6404	104	0.246027
6405	304	0.246475
6406	109	0.246636
6407	144	0.246848
6408	169	0.247097
6409	45	0.247163
6410	56	0.247245
6411	360	0.247775
6412	187	0.248051
6413	132	0.248245
6414	121	0.248423
6415	54	0.248503
6416	58	0.248588
6417	88	0.248718
6418	78	0.248833
6419	249	0.2492
6420	40	0.249258
6421	61	0.249348
6422	51	0.249423
6423	107	0.249581
6424	16	0.249605
6425	24	0.24964
6426	33	0.249689
6427	84	0.249812
6428	66	0.249909
6429	53	0.249987
6430	79	0.250104
6431	13	0.250123
6432	154	0.25035
6433	5	0.250357
6434	48	0.250428
6435	175	0.250686
6436	53	0.250764
6437	18	0.25079
6438	42	0.250852
6439	28	0.250893
6440	192	0.251176
6441	169	0.251425
6442	50	0.251498
6443	56	0.251581
6444	60	0.251669
6445	86	0.251796
6446	116	0.251967
6447	245	0.252328
6448	178	0.25259
6449	67	0.252688
6450	132	0.252883
6451	106	0.253039
6452	77	0.253152
6453	48	0.253223
6454	23	0.253257
6455	79	0.253373
6456	103	0.253525
6457	47	0.253594
6458	56	0.253677
6459	197	0.253967
6460	128	0.254155
6461	218	0.254476
6462	60	0.254565
6463	76	0.254677
6464	113	0.254843
6465	147	0.25506
6466	225	0.255391
6467	115	0.25556
6468	129	0.25575
6469	38	0.255806
6470	52	0.255883
6471	92	0.256018
6472	94	0.256157
6473	149	0.256376
6474	85	0.256501
6475	189	0.25678
6476	201	0.257076
6477	77	0.257189
6478	260	0.257572
6479	184	0.257843
6480	187	0.258118
6481	295	0.258553
6482	153	0.258778
6483	103	0.25893
6484	99	0.259076
6485	28	0.259117
6486	38	0.259173
6487	51	0.259248
6488	183	0.259517
6489	195	0.259805
6490	85	0.25993
6491	110	0.260092
6492	120	0.260269
6493	65	0.260364
6494	146	0.260579
6495	212	0.260891
6496	171	0.261143
6497	190	0.261423
6498	186	0.261697
6499	221	0.262023
6500	122	0.262202
6501	178	0.262464
6502	112	0.262629
6503	55	0.26271
6504	148	0.262928
6505	71	0.263033
6506	52	0.263109
6507	78	0.263224
6508	51	0.263299
6509	92	0.263435
6510	67	0.263534
6511	63	0.263626
6512	72	0.263732
6513	78	0.263847
6514	75	0.263958
6515	212	0.26427
6516	44	0.264335
6517	44	0.264399
6518	117	0.264572
6519	103	0.264723
6520	141	0.264931
6521	149	0.265151
6522	125	0.265335
6523	93	0.265472
6524	101	0.26562
6525	251	0.26599
6526	311	0.266448
6527	462	0.267128
6528	328	0.267611
6529	196	0.2679
6530	202	0.268198
6531	257	0.268576
6532	137	0.268778
6533	170	0.269028
6534	149	0.269248
6535	157	0.269479
6536	296	0.269915
6537	169	0.270164
6538	169	0.270413
6539	119	0.270588
6540	112	0.270753
6541	67	0.270851
6542	131	0.271044
6543	31	0.27109
6544	109	0.271251
6545	106	0.271407
6546	124	0.271589
6547	185	0.271862
6548	117	0.272034
6549	149	0.272253
6550	141	0.272461
6551	161	0.272698
6552	265	0.273088
6553	210	0.273398
6554	205	0.2737
6555	149	0.273919
6556	343	0.274424
6557	185	0.274697
6558	339	0.275196
6559	176	0.275455
6560	75	0.275566
6561	96	0.275707
6562	110	0.275869
6563	54	0.275949
6564	104	0.276102
6565	119	0.276277
6566	193	0.276561
6567	151	0.276784
6568	136	0.276984
6569	85	0.277109
6570	46	0.277177
6571	52	0.277253
6572	76	0.277365
6573	167	0.277611
6574	36	0.277664
6575	84	0.277788
6576	106	0.277944
6577	28	0.277985
6578	78	0.2781
6579	125	0.278284
6580	16	0.278308
6581	59	0.278395
6582	48	0.278465
6583	16	0.278489
6584	15	0.278511
6585	89	0.278642
6586	32	0.278689
6587	63	0.278782
6588	50	0.278856
6589	91	0.27899
6590	107	0.279147
6591	108	0.279306
6592	93	0.279443
6593	40	0.279502
6594	110	0.279664
6595	16	0.279688
6596	41	0.279748
6597	51	0.279823
6598	23	0.279857
6599	56	0.27994
6600	12	0.279957
6601	27	0.279997
6602	112	0.280162
6603	131	0.280355
6604	10	0.28037
6605	58	0.280455
6606	64	0.280549
6607	83	0.280671
6608	132	0.280866
6609	125	0.28105
6610	44	0.281115
6611	59	0.281202
6612	113	0.281368
6613	120	0.281545
6614	73	0.281652
6615	220	0.281976
6616	126	0.282162
6617	86	0.282289
6618	237	0.282638
6619	233	0.282981
6620	117	0.283153
6621	204	0.283453
6622	289	0.283879
6623	95	0.284019
6624	136	0.284219
6625	58	0.284305
6626	23	0.284339
6627	44	0.284403
6628	196	0.284692
6629	118	0.284866
6630	104	0.285019
6631	85	0.285144
6632	91	0.285278
6633	69	0.28538
6634	51	0.285455
6635	42	0.285517
6636	37	0.285571
6637	27	0.285611
6638	192	0.285894
6639	137	0.286096
6640	100	0.286243
6641	257	0.286621
6642	362	0.287154
6643	221	0.28748
6644	345	0.287988
6645	162	0.288227
6646	155	0.288455
6647	188	0.288732
6648	250	0.2891
6649	153	0.289325
6650	211	0.289636
6651	130	0.289827
6652	288	0.290252
6653	199	0.290545
6654	123	0.290726
6655	183	0.290995
6656	43	0.291059
6657	24	0.291094
6658	63	0.291187
6659	15	0.291209
6660	93	0.291346
6661	52	0.291422
6662	59	0.291509
6663	41	0.29157
6664	28	0.291611
6665	45	0.291677
6666	22	0.291709
6667	25	0.291746
6668	22	0.291779
6669	62	0.29187
6670	48	0.291941
6671	16	0.291964
6672	12	0.291982
6673	7	0.291992
6674	19	0.29202
6675	16	0.292044
6676	112	0.292209
6677	50	0.292282
6678	90	0.292415
6679	88	0.292545
6680	199	0.292838
6681	133	0.293033
6682	36	0.293086
6683	50	0.29316
6684	116	0.293331
6685	36	0.293384
6686	84	0.293508
6687	102	0.293658
6688	53	0.293736
6689	49	0.293808
6690	276	0.294215
6691	91	0.294349
6692	13	0.294368
6693	207	0.294673
6694	17	0.294698
6695	38	0.294754
6696	54	0.294833
6697	110	0.294995
6698	101	0.295144
6699	17	0.295169
6700	19	0.295197
6701	47	0.295266
6702	14	0.295287
6703	13	0.295306
6704	7	0.295316
6705	10	0.295331
6706	34	0.295381
6707	22	0.295413
6708	89	0.295544
6709	12	0.295562
6710	21	0.295593
6711	38	0.295649
6712	41	0.295709
6713	98	0.295854
6714	27	0.295893
6715	57	0.295977
6716	314	0.29644
6717	175	0.296698
6718	198	0.296989
6719	5	0.296997
6720	9	0.29701
6721	11	0.297026
6722	40	0.297085
6723	69	0.297187
6724	52	0.297263
6725	33	0.297312
6726	6	0.297321
6727	22	0.297353
6728	44	0.297418
6729	81	0.297537
6730	21	0.297568
6731	52	0.297645
6732	70	0.297748
6733	308	0.298201
6734	146	0.298416
6735	216	0.298734
6736	288	0.299158
6737	71	0.299263
6738	129	0.299453
6739	242	0.299809
6740	69	0.299911
6741	213	0.300225
6742	124	0.300407
6743	165	0.30065
6744	185	0.300923
6745	224	0.301253
6746	279	0.301664
6747	160	0.301899
6748	160	0.302135
6749	20	0.302164
6750	19	0.302192
6751	7	0.302203
6752	10	0.302217
6753	52	0.302294
6754	24	0.302329
6755	9	0.302343
6756	25	0.302379
6757	14	0.3024
6758	9	0.302413
6759	9	0.302426
6760	38	0.302482
6761	35	0.302534
6762	4	0.30254
6763	32	0.302587
6764	31	0.302633
6765	11	0.302649
6766	9	0.302662
6767	45	0.302728
6768	11	0.302745
6769	6	0.302753
6770	22	0.302786
6771	18	0.302812
6772	92	0.302948
6773	12	0.302965
6774	168	0.303213
6775	1	0.303214
6776	23	0.303248
6777	3	0.303253
6778	22	0.303285
6779	47	0.303354
6780	122	0.303534
6781	89	0.303665
6782	28	0.303706
6783	33	0.303755
6784	82	0.303876
6785	52	0.303952
6786	186	0.304226
6787	79	0.304342
6788	22	0.304375
6789	18	0.304401
6790	198	0.304693
6791	18	0.304719
6792	23	0.304753
6793	10	0.304768
6794	40	0.304827
6795	73	0.304934
6796	16	0.304958
6797	14	0.304979
6798	9	0.304992
6800	19	0.30502
6801	6	0.305029
6802	8	0.305041
6803	10	0.305055
6804	9	0.305068
6805	33	0.305117
6806	36	0.30517
6807	43	0.305233
6808	42	0.305295
6809	4	0.305301
6810	32	0.305348
6811	84	0.305472
6812	5	0.305479
6813	2	0.305482
6814	19	0.30551
6815	38	0.305566
6816	14	0.305587
6817	8	0.305599
6818	6	0.305608
6819	27	0.305647
6820	33	0.305696
6821	6	0.305705
6822	43	0.305768
6823	22	0.3058
6824	33	0.305849
6825	18	0.305876
6826	35	0.305927
6827	23	0.305961
6828	7	0.305971
6829	10	0.305986
6830	11	0.306002
6831	12	0.30602
6832	34	0.30607
6833	23	0.306104
6834	5	0.306111
6835	5	0.306119
6836	8	0.30613
6837	18	0.306157
6838	5	0.306164
6839	7	0.306175
6840	5	0.306182
6841	2	0.306185
6842	7	0.306195
6843	2	0.306198
6844	83	0.30632
6845	14	0.306341
6846	9	0.306354
6847	1	0.306356
6848	1	0.306357
6849	1	0.306359
6851	19	0.306387
6852	18	0.306413
6853	8	0.306425
6854	3	0.306429
6855	1	0.306431
6856	19	0.306459
6857	6	0.306468
6859	2	0.306471
6860	2	0.306473
6861	4	0.306479
6862	7	0.30649
6863	2	0.306493
6864	5	0.3065
6865	5	0.306507
6866	3	0.306512
6867	3	0.306516
6868	7	0.306526
6869	2	0.306529
6870	11	0.306546
6872	2	0.306549
6875	2	0.306552
6877	2	0.306554
6878	3	0.306559
6879	1	0.30656
6880	12	0.306578
6881	19	0.306606
6882	11	0.306622
6883	35	0.306674
6884	64	0.306768
6885	34	0.306818
6886	42	0.30688
6887	18	0.306906
6888	20	0.306936
6889	13	0.306955
6890	15	0.306977
6891	16	0.307001
6892	16	0.307024
6893	55	0.307105
6894	63	0.307198
6895	14	0.307219
6896	39	0.307276
6897	92	0.307412
6898	8	0.307423
6899	221	0.307749
6900	11	0.307765
6901	2	0.307768
6902	8	0.30778
6903	4	0.307786
6904	9	0.307799
6905	3	0.307803
6906	3	0.307808
6907	15	0.30783
6908	7	0.30784
6909	24	0.307875
6910	19	0.307903
6911	39	0.307961
6912	7	0.307971
6913	11	0.307987
6914	3	0.307992
6915	20	0.308021
6916	68	0.308121
6917	39	0.308179
6918	10	0.308194
6919	8	0.308205
6920	4	0.308211
6921	12	0.308229
6922	9	0.308242
6923	5	0.30825
6924	13	0.308269
6925	13	0.308288
6926	13	0.308307
6927	7	0.308317
6928	51	0.308392
6929	60	0.308481
6930	67	0.308579
6931	70	0.308683
6932	9	0.308696
6933	45	0.308762
6934	13	0.308781
6935	104	0.308934
6936	150	0.309155
6937	10	0.30917
6938	38	0.309226
6939	39	0.309283
6940	18	0.30931
6941	17	0.309335
6942	17	0.30936
6943	6	0.309369
6944	25	0.309406
6945	2	0.309409
6946	2	0.309412
6947	1	0.309413
6948	5	0.30942
6949	12	0.309438
6950	16	0.309462
6951	18	0.309488
6952	29	0.309531
6953	61	0.309621
6954	43	0.309684
6955	36	0.309737
6956	16	0.309761
6957	34	0.309811
6958	11	0.309827
6959	7	0.309837
6960	11	0.309853
6961	31	0.309899
6962	10	0.309914
6963	11	0.30993
6964	52	0.310007
6965	47	0.310076
6966	17	0.310101
6967	28	0.310142
6968	34	0.310192
6969	33	0.310241
6970	40	0.3103
6971	11	0.310316
6972	8	0.310328
6973	21	0.310358
6974	50	0.310432
6975	8	0.310444
6976	24	0.310479
6977	12	0.310497
6978	2	0.3105
6979	6	0.310509
6980	40	0.310568
6981	93	0.310705
6982	3	0.310709
6983	5	0.310716
6984	32	0.310763
6985	153	0.310989
6986	13	0.311008
6987	8	0.31102
6988	46	0.311087
6989	35	0.311139
6990	175	0.311397
6991	57	0.311481
6992	52	0.311557
6993	17	0.311582
6994	105	0.311737
6995	41	0.311797
6996	81	0.311917
6997	33	0.311965
6998	10	0.31198
6999	21	0.312011
7000	24	0.312046
7001	43	0.31211
7002	35	0.312161
7003	40	0.31222
7004	62	0.312311
7005	5	0.312319
7006	11	0.312335
7007	17	0.31236
7008	12	0.312378
7009	12	0.312395
7010	7	0.312406
7011	4	0.312411
7012	42	0.312473
7013	13	0.312492
7014	15	0.312515
7015	8	0.312526
7016	20	0.312556
7017	1	0.312557
7018	6	0.312566
7020	5	0.312573
7021	22	0.312606
7022	51	0.312681
7023	10	0.312696
7024	32	0.312743
7025	14	0.312763
7026	3	0.312768
7027	43	0.312831
7028	4	0.312837
7029	43	0.3129
7030	6	0.312909
7031	29	0.312952
7032	3	0.312956
7033	9	0.31297
7034	11	0.312986
7035	35	0.313037
7036	17	0.313062
7037	3	0.313067
7038	33	0.313115
7039	37	0.31317
7040	44	0.313235
7041	27	0.313274
7042	17	0.3133
7043	67	0.313398
7044	17	0.313423
7045	22	0.313456
7046	19	0.313484
7047	52	0.31356
7048	35	0.313612
7049	25	0.313649
7050	12	0.313666
7051	10	0.313681
7052	11	0.313697
7053	21	0.313728
7054	22	0.31376
7055	29	0.313803
7056	16	0.313827
7057	23	0.313861
7058	6	0.313869
7059	1	0.313871
7060	8	0.313883
7061	10	0.313897
7062	5	0.313905
7063	55	0.313986
7064	44	0.314051
7065	51	0.314126
7066	15	0.314148
7067	40	0.314207
7068	8	0.314218
7069	57	0.314302
7070	19	0.31433
7071	31	0.314376
7072	7	0.314386
7073	9	0.3144
7074	5	0.314407
7075	4	0.314413
7076	8	0.314425
7077	31	0.31447
7078	11	0.314487
7079	31	0.314532
7080	32	0.314579
7081	12	0.314597
7082	12	0.314615
7083	12	0.314632
7084	13	0.314651
7085	13	0.314671
7086	49	0.314743
7087	67	0.314841
7088	40	0.3149
7089	78	0.315015
7090	98	0.31516
7091	28	0.315201
7092	24	0.315236
7093	97	0.315379
7094	77	0.315492
7095	85	0.315618
7096	79	0.315734
7097	20	0.315763
7098	12	0.315781
7099	29	0.315824
7100	14	0.315844
7101	4	0.31585
7102	2	0.315853
7103	4	0.315859
7104	1	0.315861
7106	3	0.315865
7107	3	0.315869
7108	14	0.31589
7109	13	0.315909
7110	6	0.315918
7111	1	0.315919
7112	5	0.315927
7113	3	0.315931
7115	1	0.315933
7116	5	0.31594
7117	1	0.315942
7118	15	0.315964
7119	40	0.316023
7120	61	0.316112
7121	10	0.316127
7122	33	0.316176
7123	1	0.316177
7124	3	0.316182
7125	4	0.316187
7126	3	0.316192
7127	4	0.316198
7128	6	0.316207
7129	1	0.316208
7130	3	0.316213
7131	5	0.31622
7132	14	0.316241
7133	320	0.316712
7134	1283	0.318601
7135	275	0.319006
7136	144	0.319218
7137	262	0.319604
7138	234	0.319949
7139	795	0.32112
7140	806	0.322307
7141	359	0.322835
7142	7	0.322846
7143	2	0.322849
7144	37	0.322903
7145	73	0.323011
7146	18	0.323037
7147	31	0.323083
7148	5	0.32309
7151	1	0.323092
7152	4	0.323097
7153	4	0.323103
7154	1	0.323105
7155	2	0.323108
7158	3	0.323112
7161	2	0.323115
7162	1	0.323117
7163	4	0.323123
7164	4	0.323128
7165	11	0.323145
7166	3	0.323149
7167	14	0.32317
7168	2	0.323173
7169	1	0.323174
7171	2	0.323177
7172	7	0.323187
7173	2	0.32319
7174	7	0.323201
7175	4	0.323206
7176	5	0.323214
7177	6	0.323223
7178	2	0.323226
7179	2	0.323229
7180	3	0.323233
7181	3	0.323237
7182	1	0.323239
7183	2	0.323242
7184	1	0.323243
7185	1	0.323245
7187	3	0.323249
7188	2	0.323252
7190	1	0.323254
7191	8	0.323265
7193	5	0.323273
7194	3	0.323277
7195	17	0.323302
7196	1	0.323304
7197	9	0.323317
7198	4	0.323323
7200	15	0.323345
7201	23	0.323379
7202	9	0.323392
7203	10	0.323407
7204	9	0.32342
7205	5	0.323427
7206	1	0.323429
7207	1	0.32343
7211	1	0.323432
7214	2	0.323435
7215	24	0.32347
7216	1	0.323472
7223	1	0.323473
7225	1	0.323474
7226	3	0.323479
7227	6	0.323488
7228	4	0.323494
7229	3	0.323498
7230	1	0.3235
7231	3	0.323504
7232	3	0.323508
7233	9	0.323522
7234	12	0.323539
7235	3	0.323544
7237	11	0.32356
7238	6	0.323569
7239	3	0.323573
7240	10	0.323588
7241	2	0.323591
7242	7	0.323601
7243	7	0.323611
7244	6	0.32362
7245	7	0.323631
7246	3	0.323635
7247	3	0.323639
7248	1	0.323641
7249	1	0.323642
7251	2	0.323645
7252	14	0.323666
7255	1	0.323667
7257	4	0.323673
7258	1	0.323675
7259	3	0.323679
7260	7	0.32369
7261	1	0.323691
7262	11	0.323707
7263	1	0.323709
7264	12	0.323726
7266	2	0.323729
7267	1	0.323731
7268	6	0.32374
7269	2	0.323743
7270	5	0.32375
7271	2	0.323753
7272	7	0.323763
7273	2	0.323766
7274	3	0.323771
7275	2	0.323773
7276	3	0.323778
7277	4	0.323784
7278	6	0.323793
7279	4	0.323798
7280	4	0.323804
7281	5	0.323812
7282	4	0.323818
7283	8	0.323829
7284	3	0.323834
7285	5	0.323841
7286	4	0.323847
7287	4	0.323853
7289	3	0.323857
7291	1	0.323859
7292	2	0.323862
7294	1	0.323863
7296	1	0.323865
7300	7	0.323875
7301	53	0.323953
7302	3	0.323958
7303	4	0.323963
7305	1	0.323965
7306	2	0.323968
7307	7	0.323978
7308	3	0.323983
7309	1	0.323984
7310	27	0.324024
7311	45	0.32409
7312	25	0.324127
7313	16	0.32415
7314	8	0.324162
7315	17	0.324187
7316	16	0.324211
7317	3	0.324215
7318	19	0.324243
7320	2	0.324246
7321	4	0.324252
7322	1	0.324254
7323	1	0.324255
7326	9	0.324268
7327	10	0.324283
7329	7	0.324293
7330	8	0.324305
7331	2	0.324308
7332	2	0.324311
7333	24	0.324346
7334	16	0.32437
7335	10	0.324385
7336	45	0.324451
7337	16	0.324474
7338	34	0.324525
7339	38	0.32458
7340	1	0.324582
7341	10	0.324597
7342	39	0.324654
7343	2	0.324657
7344	5	0.324664
7345	3	0.324669
7346	1	0.32467
7347	55	0.324751
7348	10	0.324766
7349	2	0.324769
7350	55	0.32485
7351	25	0.324887
7352	6	0.324896
7353	11	0.324912
7354	12	0.32493
7355	20	0.324959
7356	96	0.3251
7357	7	0.325111
7358	51	0.325186
7359	15	0.325208
7360	39	0.325265
7361	13	0.325284
7362	18	0.325311
7364	8	0.325323
7365	1	0.325324
7366	4	0.32533
7367	46	0.325398
7368	26	0.325436
7369	55	0.325517
7370	29	0.32556
7371	3	0.325564
7373	1	0.325566
7374	4	0.325572
7375	2	0.325575
7376	2	0.325578
7377	2	0.32558
7378	2	0.325583
7379	1	0.325585
7380	5	0.325592
7381	36	0.325645
7382	6	0.325654
7383	26	0.325692
7387	1	0.325694
7389	62	0.325785
7390	82	0.325906
7391	8	0.325918
7392	43	0.325981
7393	57	0.326065
7394	6	0.326074
7395	3	0.326078
7396	3	0.326083
7397	22	0.326115
7398	13	0.326134
7399	10	0.326149
7400	59	0.326236
7401	61	0.326326
7402	78	0.326441
7403	41	0.326501
7404	24	0.326536
7405	22	0.326569
7406	8	0.32658
7407	34	0.326631
7408	10	0.326645
7409	17	0.32667
7410	2	0.326673
7411	1	0.326675
7412	2	0.326678
7414	2	0.326681
7416	2	0.326684
7417	11	0.3267
7418	5	0.326707
7419	90	0.32684
7420	11	0.326856
7421	25	0.326893
7422	4	0.326899
7423	29	0.326941
7424	6	0.32695
7425	30	0.326994
7426	22	0.327027
7427	26	0.327065
7428	26	0.327103
7429	8	0.327115
7430	6	0.327124
7431	29	0.327167
7432	2	0.32717
7433	2	0.327172
7434	10	0.327187
7435	35	0.327239
7436	14	0.327259
7437	30	0.327304
7438	11	0.32732
7439	39	0.327377
7440	9	0.32739
7441	2	0.327393
7442	1	0.327395
7443	1	0.327396
7444	2	0.327399
7445	2	0.327402
7446	4	0.327408
7448	2	0.327411
7450	1	0.327413
7451	2	0.327415
7452	1	0.327417
7455	2	0.32742
7456	2	0.327423
7457	2	0.327426
7458	2	0.327429
7461	1	0.32743
7462	3	0.327435
7463	3	0.327439
7465	2	0.327442
7466	1	0.327443
7468	1	0.327445
7469	1	0.327446
7471	1	0.327448
7472	10	0.327463
7473	2	0.327466
7474	12	0.327483
7475	5	0.327491
7476	22	0.327523
7477	49	0.327595
7478	36	0.327648
7479	18	0.327675
7480	13	0.327694
7481	19	0.327722
7482	27	0.327762
7483	36	0.327815
7484	9	0.327828
7485	14	0.327848
7486	56	0.327931
7487	6	0.32794
7488	21	0.327971
7489	31	0.328016
7490	15	0.328038
7491	20	0.328068
7492	13	0.328087
7493	6	0.328096
7494	7	0.328106
7495	3	0.328111
7497	1	0.328112
7498	2	0.328115
7499	23	0.328149
7500	33	0.328197
7502	12	0.328215
7503	32	0.328262
7504	2	0.328265
7505	33	0.328314
7507	60	0.328402
7508	18	0.328429
7509	3	0.328433
7510	3	0.328438
7511	6	0.328446
7512	3	0.328451
7513	63	0.328544
7514	8	0.328555
7515	6	0.328564
7516	5	0.328572
7517	16	0.328595
