1059456004923912419,1
16232670574734061627,1
835327887826757685,1
4116776084207617327,1
14246500733373136259,1
3441566630707092418,1
4860313625475166611,1
13922553653176739007,1
15304974764964676201,1
18405576219594290167,1
8647796294049539375,5
16651277077510472308,1
8447403305607172345,1
3234006211561232383,1
14278596238383042872,1
5525596375354815241,1
548075508970859006,1
6710732469951801457,1
1067393432371579061,1
15141015076581267904,1
4517208190911269396,1
3051112379223266541,1
329218678633578628,1
12453436100780541894,1
3356062966751658840,1
15252329541842282895,1
12306401669322114428,1
10045889405419335483,1
7486561231545205764,1
2099251301392127452,1
7320084844354747547,1
5159898020335977552,1
6533131627208039532,1
7945626808618764545,1
1885486186244753532,1
6729426471220984102,1
18342442087928086012,1
10892502201179732764,1
2464388833101024949,1
14958571128520125647,1
1680589470208582916,1
15633222057207411249,1
434022589378413954,1
5840604686528681185,1
14756375291361138926,1
10625539718243009327,1
10374737364937111782,1
14172321464769326719,1
3688145463416102353,1
17210180224996377697,1
2469236126652673165,1
3038646509797282883,1
10463916141744526412,1
13170963042362462486,1
6379710565337434787,1
3893675956020209469,1
15986898935346211085,1
8700302680335954308,1
3634230665330622638,1
14608743963444182264,2
13259424866576088277,1
17113268515800549199,1
13857592611359409850,1
15840776313209438097,1
1739008140344341928,1
9109348690419408628,1
9716834109528948471,1
18249411666386604392,1
12607067549077824473,1
5559685897238177034,1
10526030549281881776,1
17041064450187599556,1
4293299543284932676,1
9904099982336419913,1
1437837709316635811,1
5287179518912742958,1
9785219288387828467,1
15861029721847861813,1
2518665318486671912,1
15918401550599850060,1
5633169431635530541,1
11016095068037226472,1
12429586096811791203,1
13694665218057248308,1
17785843446590997846,1
8455493838565826787,2
4968458793512018484,1
257102004468560207,1
11322251701583833414,1
1017290463276508112,1
4563630573759583897,2
16042487401558236541,1
11322705650477265274,1
2003563578364792328,1
8419296526401166647,2
12775768163866709738,1
15321423454482150633,1
7807803208186915247,1
828938849264380617,1
8236051108466956562,1
4091066394820364384,1
14188081924795547114,1
16189664522426468350,1
6556967784105808685,1
17629538016206454935,1
15854399402081230884,1
1627484910973077682,1
3334416410790926596,1
3220562701005501181,1
18060511402436913807,1
17929532524733832784,1
17698647120991393834,1
4700003805869555752,1
9574654242640036780,1
1075892193347001914,1
288065990608699002,2
11308124999949298279,1
6065272391967155461,1
5847533688796298465,1
6290233696858222409,1
7448695611092096471,2
5261286247380368459,1
12405649691679745975,1
10857457911495962175,1
1579315298584784595,1
7280409003703624374,1
4835415229804912095,1
12381595623659027011,1
8972477121117915073,1
2169658455032342948,1
11975516071807860159,1
16053397230191928977,1
5985555313245779108,1
18066974757266029007,1
2650055604551613022,1
16172721468744508519,1
15982713633958277006,1
2890375665668793430,1
12146560859220774228,1
17116106913441460483,1
8645786145575467501,1
11301698327077963032,1
14545357269563443448,1
10049996053219469653,1
4114756048251613961,1
17164511721569860970,1
1446263518830687804,1
2343936410248393436,1
7316120566157342725,2
1599515912970870462,1
9890340436358038374,1
8843305358860551614,1
13250541119165765715,1
13603819957777025950,1
15792516557421972361,1
1377497499795083196,1
17729836417392623754,1
2953994789750685038,1
12836852183620892829,1
6537288204157722519,1
5319870538734924686,1
13728741810315802538,1
16396503600563632553,1
11635517013086469720,1
12298738217547093150,1
15797467248935318969,1
2334659875209075496,1
17301781818140176069,1
17675111680568125642,1
4548877000111373926,1
11423426572182869975,1
17943971170971698682,1
287252776849252575,1
4499543310635380262,1
10014398359426420026,1
18054370012546368556,1
7256286140674752502,1
11295683760673426340,1
18031419819473597579,1
15160181764520553476,1
3382283375351858416,1
4315121556383283078,1
15347991828570209179,1
16900966641981159649,1
17595277150567644452,1
15133203146384856780,1
16764852951835901465,1
7198651117250646808,1
17918033830563629115,1
12868736068800318621,1
12912944956753534579,2
4296074073848294319,1
1595779594486612918,1
32597257411314977,1
1269194404012661546,1
4550516980245223397,1
12881513896815569033,1
18114087783771191400,1
10845774572596987242,1
2462703782071789422,1
2619327451107981778,1
3642423000269029405,1
5215114808804611779,1
5739865469446110299,1
3272051747345381684,1
12524556049898796851,1
611710162439097780,1
8804480919657462259,1
13422188505100541246,1
3886849138029290327,1
10622756291584509878,1
3271239395687153024,1
16949042212387571507,1
5806414124008553220,1
17743814898167486427,1
14556809011226782967,1
9838563666905581108,1
9545736620390766513,1
12650845729653485438,1
11234976072931875913,1
13685176840724792372,1
16002139446997837323,1
14193313315034506965,1
4160370164578646565,1
16416373890274426327,1
15410114563338326421,1
14929444645065363314,1
2483433145967647849,1
10524592084897039162,1
7921121831507987647,1
14060175953634259921,1
2322856646941840966,1
173899604938374529,1
12892943267728775240,1
13287221869844320561,1
5470272945695196737,1
16572743169572819425,1
12747039658085251619,1
7353599583622728980,1
9508963647081754283,1
1876478775891700332,1
4437802973362887181,1
14363048942765104450,1
18356983005402980229,1
14335312665019380525,1
13428774221198070621,1
15729322781127072594,1
18162168875866249983,1
3409053499528846394,1
14186265465518273183,1
9242858011467968794,1
416528599536721073,1
4432607211741596975,1
2413972748712002911,1
14676221990611332027,1
390468885547526717,1
16823408945348693161,1
6467711249194630760,1
2555096963609811035,1
23939779368796546,1
10215411427970363045,1
6022704430568680420,1
6955200829421400812,1
6570444654661892404,1
10009374178049575207,1
12900170852820905557,1
11755668140609906272,1
11618731320383306266,1
6184681586054324252,1
15296580044968880213,1
436122649780546766,1
15897590263238036781,1
3812978423527688634,1
16562749439984778117,1
10567666362534690047,1
3478413033775690074,1
17083562096735371935,1
12441240793864863388,1
11345337327256368624,1
17101062996675889693,1
2897755473386248778,1
17940244807206652556,1
13938723342598311366,1
5223548564259290279,1
4943372187375956784,1
3447266385630725845,1
