17973396287157404444,1
5593090393599398738,1
5172120119450121944,1
12857446204765770884,1
3347072162882239844,1
16232161354548199405,1
10773673481734082936,1
13991641574583463218,1
12580994556720870105,1
12241968401353060638,1
7533717275915284960,1
2773451166331074340,1
1809073462988327010,1
17814179632387750719,1
5627430384333654455,1
10583713671464607184,2
13292133090498481301,1
11228069127714355938,1
8425228445051202782,1
15959647360301484065,1
7324686582988454473,1
14350694922897366799,1
14187242789660747552,1
3000517537714644143,1
16372645328152571214,1
5868543503018193339,1
12226584053599452490,1
16672511079210891201,1
309979642997188577,1
581362188425277679,1
2240111008329334918,1
2619708135693179588,1
16238572498053011669,1
2489316402002839842,1
7815711073371953155,1
14893227053144537963,1
15000122079916700230,1
11056580072436290230,1
3918082592604649246,1
1162164152306205263,1
16502666536807105923,1
1976268025340206869,1
10450130898631534814,1
12353150321678856320,1
6936569352568333362,1
16291427428477650991,2
77274087320221135,1
11150219796722427027,1
444677019417547152,1
11948570903044419506,1
7103386219902920990,1
3494380452462523808,1
14434154987492519299,1
9033935812536557719,1
2794865211215990922,1
14375193873902819501,1
3472818108638175411,1
16269058136880198035,1
573442112334554472,1
15327762795044740586,1
8844041540357266891,1
17642857304150133196,1
8816520779584710779,1
2055518556037114889,1
10947763726705139104,1
1392838216000596852,1
9259084397415500807,1
17609309497624038086,1
12469510147251389171,1
12708750512813901054,1
13543646446775457859,1
13965815381072298101,1
5524191278433379717,1
2089639842584516100,1
14716583123051623049,1
7833192424261609662,1
2043241959250650453,1
5868391811438519235,1
16179351623046559206,1
15444303920861129250,1
3049209502993570356,1
7100224592469896420,1
6607572818211403135,1
5556605156220156944,1
10556414770670712553,1
4863070954829845223,1
7450457418531018113,1
7518507411726689730,1
15399373183545982261,1
14525090008151898013,1
5680167049140676152,1
12770329111220621774,1
9793851081777718322,1
17471733077036880041,1
13137921319407846022,1
9867659335610792338,1
17690709693382869999,1
4280253507635334778,1
70741380233936547,1
1752384841318302626,1
6044650181215016364,1
14840300403940832163,1
16614118932262460116,1
14146429629968685029,1
16447577493169789452,1
7277057170018533483,1
9459290405502614883,1
9110847024170799337,1
15215661680019250738,1
2792109349574753887,1
18282734501995900477,1
16919602514573508431,1
4393279852325995518,1
15681001028778025527,1
9184584813909288095,1
3452700903981943228,1
17356494856215691657,1
984360229766206448,1
2535556838844976195,1
7986392072496180933,1
13842633593614399348,1
2410437399777033955,1
7761653055775828394,1
8569563975630383338,1
17523115205166526535,1
12206784352738852089,1
2357481192032261972,1
16802960467119962531,1
499954380734875715,1
12240674720358169612,1
1440614239809116112,1
11359397068507814094,1
6055410168141019718,1
844613787608513307,1
13569008414392940768,1
6210711306391422828,1
14550399366783650281,1
18245807577478257310,1
544671245388873819,1
14248934309226014140,1
15822001374972324626,1
18376043262364999670,1
16869655039991078080,1
17132742275888297277,1
9929603729760703240,1
4073269536535817504,1
4148771456255380157,1
10870892776259325769,1
14850039198633570404,1
2989604033302765832,1
18097676150225588813,1
9184034744575273724,1
6240486283954601986,1
17013475057384110893,1
16119138199597056193,1
145638414763144332,1
5493936983492626042,1
12098782539874781832,1
